"DE_genes","DAS_genes","DE_trans","DTU_trans"
"AT3G61260",,"AT5G66400.1",
"AT3G26740",,"AT1G07440_P1",
"AT4G38225",,"AT4G28030_P1",
"AT2G15580",,"AT5G43630_JS7",
"AT2G38210",,"AT5G33280_P1",
"AT3G59220",,"AT1G64780_P1",
"AT5G60940",,"AT1G60940_P2",
"AT2G18735",,"AT1G66820_P1",
"AT1G65481",,"AT4G37300_c1",
"AT5G57887",,"AT5G37485.1",
"AT5G44150",,"AT4G18740_ID4",
"AT1G51100",,"AT4G02890_P4",
"AT3G27270",,"AT1G50840_P2",
"AT3G14067",,"AT4G39400_P1",
"AT2G45270",,"AT1G71850_P1",
"AT3G13062",,"AT4G19170_P1",
"AT4G21920",,"AT4G18950_P1",
"AT1G36160",,"AT1G01970_P1",
"AT1G47128",,"AT2G30395_P1",
"AT2G31040",,"AT1G64770_ID2",
"AT1G03630",,"AT1G12900_P5",
"AT3G07360",,"AT5G48530_ID4",
"AT2G46440",,"AT2G42650_P1",
"AT1G04940",,"AT1G19240_P1",
"AT4G26530",,"AT1G21450_ID1",
"AT1G16080",,"AT1G35420_P1",
"AT1G53100",,"AT2G26910_P1",
"AT3G05625",,"AT2G36240_P1",
"AT4G25290",,"AT2G38840_P1",
"AT5G33290",,"AT1G08980_P1",
"AT5G58330",,"AT4G15140.1",
"AT2G39730",,"AT3G51330_ID2",
"AT2G31890",,"AT2G21500_P1",
"AT1G06270",,"AT3G05710_ID1",
"AT4G16980",,"AT4G19710_P2",
"AT2G05995",,"AT4G28750_P1",
"AT1G47870",,"AT3G44450_P1",
"AT1G78995",,"AT5G42990_JS1",
"AT3G06483",,"AT5G47640.1",
"AT4G31950",,"AT2G45160_P1",
"AT5G53080",,"AT4G32980_JS2",
"AT5G55740",,"AT3G45780_P1",
"AT1G51560",,"AT4G26620.1",
"AT2G06010",,"AT5G07900_P1",
"AT3G07650",,"AT1G20440_P1",
"AT2G40085",,"AT2G17550_P1",
"AT2G46765",,"AT4G26700_P4",
"AT3G25410",,"AT1G50750.1",
"AT1G63245",,"AT1G54290_P1",
"AT4G00238",,"AT1G53670_P1",
"AT4G19120",,"AT2G29950_P1",
"AT5G58310",,"AT1G64670.1",
"AT1G43670",,"AT2G42690.1",
"AT5G17125",,"AT3G22780.1",
"AT5G23010",,"AT4G28390_P1",
"AT1G48100",,"AT1G69870_P1",
"AT2G01110",,"AT5G18100.1",
"AT4G38690",,"AT1G75860_ID1",
"AT5G23550",,"AT1G78060_P1",
"AT1G75860",,"AT5G57510_P1",
"AT2G45180",,"AT1G70530_JS1",
"AT3G17470",,"AT4G34830_P1",
"AT1G16720",,"AT5G57700_s1",
"AT1G74880",,"AT2G43530_c1",
"AT1G53530",,"AT3G46650_P1",
"AT5G58600",,"AT1G62780_ID2",
"AT3G03710",,"AT2G32210_ID2",
"AT4G15820",,"AT3G09390_s1",
"AT4G04200",,"AT3G02510_P1",
"AT1G04780",,"AT2G41090_P1",
"AT5G66055",,"AT5G60210_P5",
"AT4G35500",,"AT1G71890_P1",
"AT1G11390",,"AT1G65385_c1",
"AT5G44565",,"AT3G29639_c1",
"AT2G35420",,"AT4G37800_P1",
"AT3G06440",,"AT4G01040_P1",
"AT2G44050",,"AT1G31920_JC2",
"AT4G01920",,"AT1G07280_P4",
"AT1G64405",,"AT5G52310_ID5",
"AT4G01040",,"AT3G19820_ID1",
"AT1G68780",,"AT5G35220_P1",
"AT1G20020",,"AT3G05090_ID2",
"AT2G45190",,"AT4G23280_JS1",
"AT1G43675",,"AT5G01410_P1",
"AT4G25610",,"AT5G59730_P1",
"AT1G15625",,"AT2G33255_P1",
"AT4G35230",,"AT2G04039_P1",
"AT1G01250",,"AT1G66500_P1",
"AT3G18050",,"AT4G35450_ID12",
"AT4G36470",,"AT4G13640_P1",
"AT5G05200",,"AT5G03200_P1",
"AT5G26790",,"AT1G55160.1",
"AT1G64780",,"AT5G09450.1",
"AT2G37720",,"AT5G62570_P2",
"AT4G20110",,"AT1G74880_P1",
"AT5G11480",,"AT5G11210_JS2",
"AT1G10522",,"AT1G26180.1",
"AT1G06240",,"AT1G74850_P1",
"AT3G53460",,"AT2G35830.1",
"AT3G18680",,"AT2G06850_P1",
"AT5G66010",,"AT1G76400.1",
"AT2G16660",,"AT3G51890_P1",
"AT2G22870",,"AT5G06770_P1",
"AT5G10946",,"AT2G44050_P1",
"AT1G15500",,"AT5G27030_P1",
"AT2G37890",,"AT4G34480_JS2",
"AT1G27940",,"AT3G48500_P1",
"AT2G44640",,"AT2G25590_JS1",
"AT1G33615",,"AT1G67590_P1",
"AT5G58960",,"AT5G44200_P2",
"AT2G19460",,"AT1G79790_P1",
"AT5G43140",,"AT5G36700.3",
"AT3G17170",,"AT4G28050.1",
"AT5G25210",,"AT3G45600.1",
"AT4G21190",,"AT4G19810_P1",
"AT2G46030",,"AT1G67280_P1",
"AT1G07720",,"AT5G55950_P1",
"AT4G25960",,"AT5G38865_P2",
"AT2G19520",,"AT4G32570_P1",
"AT4G38160",,"AT3G11080.1",
"AT1G30530",,"AT1G29150_P1",
"AT1G42540",,"AT2G45360.1",
"AT2G39800",,"AT5G11730_P1",
"AT5G62720",,"AT1G61520_P1",
"AT3G25805",,"AT4G24090_P1",
"AT5G58090",,"AT5G02940_JS2",
"AT1G07128",,"AT3G26180_P1",
"AT1G26740",,"AT1G52370_P1",
"AT1G06040",,"AT1G77060_P1",
"AT3G12210",,"AT1G60550_P1",
"AT4G01995",,"AT1G14150.1",
"AT2G43900",,"AT2G30880_P1",
"AT2G28760",,"AT1G73450_P1",
"AT2G31335",,"AT1G78010_P1",
"AT3G20930",,"AT5G66055_P1",
"AT5G58150",,"AT5G36880_P1",
"AT4G13940",,"AT3G04930_P1",
"AT1G19570",,"AT2G41230_s1",
"AT5G11720",,"AT1G47580_P1",
"AT2G04100",,"AT5G12420_P2",
"AT2G21960",,"AT2G35260_P1",
"AT1G07420",,"AT3G10310_P2",
"AT1G72930",,"AT5G64560_P1",
"AT5G42070",,"AT5G51110.1",
"AT1G27510",,"AT2G04790_P9",
"AT2G41310",,"AT5G02120.1",
"AT1G69870",,"AT4G01500_ID1",
"AT4G19440",,"AT5G62980_P1",
"AT5G06790",,"AT3G53670.2",
"AT1G53310",,"AT1G17430_P1",
"AT3G28290",,"AT4G14510.1",
"AT4G26700",,"AT3G28540_P1",
"AT5G53620",,"AT5G06690_P1",
"AT1G60660",,"AT1G03340_P1",
"AT2G38970",,"AT4G15545_ID4",
"AT5G65020",,"AT3G19820_P2",
"AT1G03300",,"AT1G27510_P1",
"AT2G21710",,"AT5G28840_P1",
"AT2G43945",,"AT4G33670_P1",
"AT5G23760",,"AT5G42530_ID2",
"AT3G22760",,"AT2G30420.1",
"AT1G10650",,"AT1G07110_P1",
"AT1G10970",,"AT5G42030_P3",
"AT2G01130",,"AT2G31730_P1",
"AT3G49670",,"AT1G29785.2",
"AT4G16340",,"AT1G51890_P5",
"AT1G13520",,"AT4G33950_P1",
"AT2G21330",,"AT1G20830.1",
"AT1G80790",,"AT3G01510_P1",
"AT2G38660",,"AT5G46570_P1",
"AT3G15360",,"AT5G24155_P2",
"AT5G65940",,"AT4G32260_P1",
"AT2G39250",,"AT1G14290_P1",
"AT4G19460",,"AT3G60410_ID1",
"AT2G32390",,"AT2G34310_ID2",
"AT1G29410",,"AT4G11320_P1",
"AT2G45590",,"AT5G04885_P1",
"AT3G05800",,"AT4G14070_P1",
"AT2G24150",,"AT4G32710_P1",
"AT5G63905",,"AT5G06740_P2",
"AT5G52882",,"AT2G45590_P1",
"AT1G05385",,"AT3G17710_P1",
"AT4G39710",,"AT2G28605_P1",
"AT3G23340",,"AT2G38940_c1",
"AT1G14330",,"AT4G16840_ID3",
"AT4G01070",,"AT3G53490.1",
"AT5G19620",,"AT3G60620_P1",
"AT5G50250",,"AT4G37300_ID3",
"AT2G04280",,"AT5G36907_P1",
"AT1G09010",,"AT1G60220_P1",
"AT2G31955",,"AT5G60100_P3",
"AT5G03780",,"AT1G32190_P1",
"AT5G23570",,"AT4G17615.2",
"AT3G20230",,"AT5G05580_P1",
"AT5G11950",,"AT2G31890_P1",
"AT3G52750",,"AT2G21280_ID12",
"AT5G52010",,"AT1G29530_P1",
"AT1G19710",,"AT1G14345_P1",
"AT4G14270",,"AT5G04020_JC3",
"AT2G24290",,"AT1G53210_P1",
"AT3G20440",,"AT1G15500_JS1",
"AT3G29631",,"AT4G01670.1",
"AT3G44160",,"AT4G27490_P1",
"AT4G16060",,"AT3G51140.1",
"AT1G53670",,"AT2G23560_P1",
"AT4G02660",,"AT3G12780.1",
"AT4G10720",,"AT2G15780_P1",
"AT1G20340",,"AT4G18270_s2",
"AT3G55240",,"AT5G51430_P1",
"AT3G03190",,"AT1G32160_P1",
"AT5G22940",,"AT1G13340_ID2",
"AT2G39470",,"AT1G28150_P2",
"AT4G26540",,"AT5G59770_P1",
"AT5G17400",,"AT1G13530_ID2",
"AT1G68260",,"AT5G24000_ID2",
"AT4G34030",,"AT5G67480_P1",
"AT4G27910",,"AT5G67160_P1",
"AT2G04460",,"AT2G33360_P1",
"AT5G10260",,"AT5G25440_ID4",
"AT3G08030",,"AT3G04320_P2",
"AT3G17670",,"AT4G19180_P1",
"AT1G70185",,"AT3G09570_P1",
"AT3G43540",,"AT1G05000_P1",
"AT3G44006",,"AT3G22260_ID83",
"AT3G04485",,"AT5G40590_P1",
"AT1G64430",,"AT4G23980_P1",
"AT3G54660",,"AT4G16060_P1",
"AT4G32250",,"AT5G52020_P1",
"AT5G64460",,"AT3G26090_P1",
"AT3G54560",,"AT4G30400_P1",
"AT4G23820",,"AT4G25710_P1",
"AT1G79600",,"AT3G56940.1",
"AT4G00950",,"AT3G57540_P1",
"AT5G56590",,"AT1G01950_P1",
"AT1G15260",,"AT4G17895_P1",
"AT1G73655",,"AT1G68340_P1",
"AT5G66410",,"AT1G54350_P1",
"AT5G35170",,"AT3G47420_P2",
"AT5G03670",,"AT1G61690_P1",
"AT2G01755",,"AT4G04692.1",
"AT4G28730",,"AT3G12080_P1",
"AT1G49890",,"AT2G03750_P1",
"AT1G14060",,"AT3G13224_P2",
"AT5G42825",,"AT5G05350_P1",
"AT3G15980",,"AT1G70890_P1",
"AT5G46680",,"AT1G10865_P1",
"AT5G20230",,"AT1G66700_P1",
"AT5G40830",,"AT2G44940_P1",
"AT3G13432",,"AT5G06110_P1",
"AT1G57770",,"AT2G29090.2",
"AT4G37550",,"AT5G58330.1",
"AT1G75810",,"AT1G60950.1",
"AT3G24030",,"AT4G13670_P1",
"AT2G30950",,"AT3G54650_P1",
"AT1G78010",,"AT4G28860_P1",
"AT2G43010",,"AT1G76450.1",
"AT4G36020",,"AT1G75460_c1",
"AT4G08960",,"AT5G50250_P1",
"AT4G14070",,"AT3G62830_P1",
"AT5G28770",,"AT2G38780.1",
"AT3G29639",,"AT5G38710_P1",
"AT3G17130",,"AT4G08920_P1",
"AT3G20270",,"AT5G65010_P1",
"AT5G51820",,"AT2G31420_P1",
"AT1G56190",,"AT1G57650.1",
"AT1G76110",,"AT3G02050_P1",
"AT1G22700",,"AT4G33470_ID27",
"AT1G67300",,"AT1G51940_P1",
"AT4G24810",,"AT4G14368_P2",
"AT4G34290",,"AT3G22104_P1",
"AT1G64500",,"AT4G14400_JC5",
"AT5G16300",,"AT1G23140_P1",
"AT3G11560",,"AT4G01690_P1",
"AT1G02260",,"AT5G17230_P1",
"AT3G45600",,"AT5G64640_P1",
"AT1G26730",,"AT3G04350_P2",
"AT4G01800",,"AT1G60000.1",
"AT5G20935",,"AT3G26240_P1",
"AT2G19250",,"AT3G15090_P1",
"AT5G14060",,"AT1G11150.1",
"AT5G39940",,"AT1G54000_P1",
"AT5G02950",,"AT3G13784_P4",
"AT1G55675",,"AT1G28530_ID2",
"AT1G32460",,"AT4G14040_P1",
"AT3G13310",,"AT1G61560_P8",
"AT3G28460",,"AT4G27710_P1",
"AT4G35950",,"AT1G73750.1",
"AT3G27210",,"AT1G51920_P1",
"AT5G20220",,"AT4G25610_P1",
"AT4G04692",,"AT3G62750_JS2",
"AT3G30380",,"AT1G12780_P1",
"AT4G31970",,"AT4G18740_ID1",
"AT1G50900",,"AT2G35340_P1",
"AT3G01370",,"AT1G04940.1",
"AT1G03600",,"AT5G22340_ID3",
"AT1G18850",,"AT4G16860_ID9",
"AT1G04990",,"AT3G54790_P1",
"AT1G32160",,"AT1G19350.3",
"AT2G10940",,"AT1G19000_P2",
"AT1G56500",,"AT5G51970_ID7",
"AT4G38970",,"AT5G16140_P1",
"AT5G09660",,"AT1G51560_P1",
"AT4G24400",,"AT1G01580_P2",
"AT2G42510",,"AT3G57180.1",
"AT5G65760",,"AT5G19390_P2",
"AT5G64340",,"AT3G19260_ID4",
"AT1G05460",,"AT5G07100_ID7",
"AT4G25780",,"AT3G16310_P1",
"AT4G31120",,"AT5G13730_P1",
"AT5G53490",,"AT5G51620_P3",
"AT1G65590",,"AT5G54590_P4",
"AT3G27170",,"AT1G79110_ID3",
"AT2G28150",,"AT1G20740_P2",
"AT4G03060",,"AT3G25700_P1",
"AT3G59750",,"AT4G23790_P1",
"AT5G05620",,"AT2G26740_P1",
"AT4G38400",,"AT5G44785.1",
"AT2G35190",,"AT1G03630_P1",
"AT1G65920",,"AT1G30280_P1",
"AT5G04130",,"AT3G42630_P1",
"AT1G09490",,"AT1G10020_P1",
"AT2G43330",,"AT5G65730_P1",
"AT1G36590",,"AT5G38690.1",
"AT2G26840",,"AT5G54280_P2",
"AT4G24370",,"AT2G03420.1",
"AT4G19640",,"AT2G41420_ID2",
"AT4G25710",,"AT2G30100_P1",
"AT1G32200",,"AT5G35580_s1",
"AT2G22821",,"AT1G70530_JC4",
"AT1G12780",,"AT2G35520.1",
"AT4G04710",,"AT1G07280_P3",
"AT4G28703",,"AT1G33390_P1",
"AT3G49140",,"AT5G59010.1",
"AT3G55700",,"AT4G31040.1",
"AT5G18590",,"AT1G11680_P1",
"AT3G27420",,"AT2G23300_P1",
"AT5G05330",,"AT5G16000_P1",
"AT2G26340",,"AT5G25890_P1",
"AT1G61210",,"AT5G60100_P1",
"AT3G51140",,"AT2G45560_c1",
"AT3G25680",,"AT5G38900_P2",
"AT3G57690",,"AT4G03510_P3",
"AT3G06450",,"AT4G22756_P1",
"AT2G31420",,"AT5G35580_P2",
"AT2G32830",,"AT5G53490_P4",
"AT3G17640",,"AT2G43010_P1",
"AT1G04930",,"AT1G03600_P1",
"AT4G14540",,"AT3G09960_P1",
"AT5G25240",,"AT5G21060_P1",
"AT2G26740",,"AT5G14520_P1",
"AT3G13110",,"AT4G16600_P1",
"AT4G36860",,"AT1G53380_P2",
"AT3G10010",,"AT5G58090.1",
"AT5G62790",,"AT1G25400.2",
"AT4G34730",,"AT2G02810_JS1",
"AT3G54920",,"AT1G08465_P1",
"AT1G74910",,"AT1G51440_P1",
"AT1G25440",,"AT5G26200.1",
"AT4G37390",,"AT2G41380_P1",
"AT1G62320",,"AT3G04080_P1",
"AT5G66190",,"AT4G13840_P1",
"AT4G26795",,"AT4G14100.1",
"AT1G23360",,"AT2G22540_P1",
"AT2G17033",,"AT3G52870_ID5",
"AT4G29850",,"AT1G79550_P1",
"AT5G13490",,"AT1G53165.2",
"AT4G25800",,"AT4G35600_ID3",
"AT1G55360",,"AT1G04780_P1",
"AT1G76280",,"AT4G34350_P1",
"AT2G22540",,"AT2G36390_P1",
"AT1G10910",,"AT3G15790_P2",
"AT5G16630",,"AT4G13800_c3",
"AT3G57062",,"AT4G00238_P1",
"AT5G46871",,"AT4G25450_P1",
"AT1G20540",,"AT1G02290_P1",
"AT4G30370",,"AT5G53860.2",
"AT2G43490",,"AT2G45140_P2",
"AT2G30170",,"AT1G49990_P1",
"AT2G38750",,"AT2G27389.1",
"AT1G51915",,"AT2G17300_P1",
"AT5G10760",,"AT1G57790_P1",
"AT2G26910",,"AT5G03430_P1",
"AT4G12750",,"AT5G58190.1",
"AT2G16760",,"AT1G30440_P1",
"AT3G06430",,"AT1G09935_P1",
"AT5G07020",,"AT2G40170_P1",
"AT4G26860",,"AT5G14260_P2",
"AT4G13200",,"AT1G49890_P1",
"AT1G71890",,"AT5G23770_P1",
"AT2G02320",,"AT5G07300_c1",
"AT1G45165",,"AT5G57800_P1",
"AT1G58520",,"AT3G51340_JS2",
"AT5G38340",,"AT4G33200_P1",
"AT5G38660",,"AT1G32200_P1",
"AT4G25433",,"AT1G24090_P1",
"AT3G18870",,"AT5G22300_P1",
"AT4G14390",,"AT5G02840_P1",
"AT4G34920",,"AT5G65770_P1",
"AT2G47780",,"AT5G24165_s1",
"AT3G11260",,"AT1G09930_P1",
"AT5G16080",,"AT1G76080_P1",
"AT3G53370",,"AT1G29760.1",
"AT1G18740",,"AT3G25805_ID3",
"AT2G37200",,"AT5G33290_P1",
"AT2G18220",,"AT5G38150_P1",
"AT2G05810",,"AT1G43675_JC2",
"AT1G10600",,"AT1G23149.1",
"AT3G45410",,"AT1G18730.3",
"AT3G46650",,"AT3G11130_P1",
"AT5G35480",,"AT4G14870_P1",
"AT4G28660",,"AT5G13080_ID2",
"AT5G55040",,"AT1G42960_P1",
"AT3G52380",,"AT3G01480_c1",
"AT4G31530",,"AT3G53210_P1",
"AT2G24560",,"AT2G01660_P1",
"AT4G39800",,"AT1G44000_P1",
"AT5G42270",,"AT4G30150_P1",
"AT2G24190",,"AT5G49100_P1",
"AT3G02660",,"AT4G17950.1",
"AT2G14750",,"AT3G27250_P1",
"AT1G65380",,"AT5G13650.1",
"AT5G37590",,"AT5G14700_P2",
"AT1G34210",,"AT3G08840_JS1",
"AT1G79040",,"AT2G24990_P1",
"AT3G50685",,"AT3G10140.1",
"AT5G48545",,"AT2G36440_P1",
"AT5G50900",,"AT2G41110.2",
"AT1G31230",,"AT1G79970_P1",
"AT5G62350",,"AT4G16980_P1",
"AT2G13440",,"AT3G13620_P1",
"AT3G57350",,"AT1G09060_P2",
"AT2G34850",,"AT2G32660_P2",
"AT1G15410",,"AT3G04350_P1",
"AT4G09650",,"AT2G01690_P1",
"AT5G09770",,"AT3G08030_P1",
"AT3G50820",,"AT4G20300.2",
"AT1G79030",,"AT1G01860_ID8",
"AT3G45330",,"AT2G33490.1",
"AT4G33740",,"AT2G30720_P1",
"AT4G12800",,"AT5G55260_P1",
"AT5G64840",,"AT1G65720_P1",
"AT2G25450",,"AT4G35500_P1",
"AT1G51080",,"AT5G11480_P1",
"AT1G28260",,"AT3G45970_ID2",
"AT2G25920",,"AT5G11720_P1",
"AT3G53180",,"AT1G77840_P1",
"AT5G60470",,"AT2G39470_ID4",
"AT3G28700",,"AT3G13740_P1",
"AT4G25080",,"AT4G17770.1",
"AT5G19670",,"AT2G04378.1",
"AT3G48020",,"AT4G25515_P1",
"AT5G51540",,"AT5G55040_P1",
"AT3G02110",,"AT4G38540.1",
"AT3G28160",,"AT3G17640_P1",
"AT3G59310",,"AT5G01595.1",
"AT2G41080",,"AT3G57550_c1",
"AT1G79710",,"AT5G39800_P1",
"AT2G35960",,"AT5G02780_P3",
"AT3G26490",,"AT5G39530_P2",
"AT3G24320",,"AT1G15100_P1",
"AT1G48420",,"AT1G15625_P1",
"AT5G16400",,"AT3G12210.2",
"AT3G29776",,"AT5G38410_P3",
"AT5G54090",,"AT3G61198.1",
"AT4G39400",,"AT1G60440_P2",
"AT1G22790",,"AT1G74470.1",
"AT1G75990",,"AT1G21280_P1",
"AT1G42970",,"AT4G27960_P2",
"AT1G49010",,"AT3G27830.1",
"AT2G24060",,"AT3G05420_P2",
"AT5G42760",,"AT5G51820_P1",
"AT4G13640",,"AT4G04480_P1",
"AT3G04520",,"AT4G25290_P1",
"AT1G31885",,"AT3G06420.1",
"AT1G53560",,"AT1G04520_P1",
"AT1G30610",,"AT1G11540_P2",
"AT5G52310",,"AT5G01530_P1",
"AT1G72275",,"AT5G24090_P1",
"AT2G30150",,"AT3G27750.1",
"AT2G32650",,"AT5G14540_P1",
"AT1G74020",,"AT1G11060_P1",
"AT5G54840",,"AT5G65940_P4",
"AT5G59580",,"AT5G46110_P1",
"AT5G10690",,"AT3G25490.1",
"AT1G30450",,"AT5G42825_P1",
"AT2G44010",,"AT4G14605_P1",
"AT3G10720",,"AT5G45280_P2",
"AT4G22070",,"AT3G63410.1",
"AT4G27710",,"AT1G29550_P1",
"AT1G67690",,"AT1G43675_JC1",
"AT4G00520",,"AT1G73530_P1",
"AT5G38710",,"AT2G29320_P2",
"AT1G75420",,"AT1G76550_P1",
"AT1G77630",,"AT3G09162_P2",
"AT3G43610",,"AT4G11480_P4",
"AT4G11480",,"AT5G40180_P1",
"AT5G11160",,"AT2G26215_c1",
"AT5G55120",,"AT4G09420_P1",
"AT1G25250",,"AT5G60850_P1",
"AT4G10470",,"AT4G35450_P3",
"AT2G21370",,"AT1G03060_P2",
"AT5G38865",,"AT4G26500_P1",
"AT2G03980",,"AT1G46768_P1",
"AT5G10560",,"AT1G32220_P1",
"AT3G09162",,"AT1G50900.1",
"AT5G47180",,"AT4G31310_P2",
"AT1G70100",,"AT4G37930_P1",
"AT4G19970",,"AT2G22250_P2",
"AT2G25430",,"AT2G24150_P1",
"AT1G20930",,"AT3G07050_P1",
"AT1G12020",,"AT2G22821.1",
"AT1G34760",,"AT1G74730_P1",
"AT5G03120",,"AT1G68585.1",
"AT4G26500",,"AT2G04040.1",
"AT1G50480",,"AT2G30790_P1",
"AT3G26180",,"AT1G72030_P1",
"AT4G17616",,"AT3G53470_s2",
"AT2G42300",,"AT1G62320_P1",
"AT3G07160",,"AT3G13500_P1",
"AT3G45140",,"AT5G18590.1",
"AT1G30110",,"AT2G39470_P1",
"AT5G03940",,"AT1G18670_P1",
"AT1G70660",,"AT4G31120_P1",
"AT4G12830",,"AT2G42330.1",
"AT5G51460",,"AT4G16340_P1",
"AT1G07910",,"AT5G20140_ID48",
"AT5G60260",,"AT2G21660_P1",
"AT3G55800",,"AT4G19970_P1",
"AT1G23550",,"AT3G63200_P1",
"AT4G37920",,"AT4G24972_P1",
"AT4G30845",,"AT3G21230_P3",
"AT5G07130",,"AT4G27030_P1",
"AT4G17810",,"AT4G29060_P1",
"AT1G44790",,"AT1G51860_c1",
"AT2G48070",,"AT5G08190_P1",
"AT2G37250",,"AT5G48910_P1",
"AT4G34200",,"AT1G28610_P1",
"AT1G50745",,"AT2G37450_P1",
"AT2G21880",,"AT3G27210_P1",
"AT2G27060",,"AT2G01450_ID28",
"AT1G22590",,"AT1G65390_c1",
"AT1G47820",,"AT5G18360_P1",
"AT5G41870",,"AT1G78180_P1",
"AT5G28840",,"AT4G38690_P1",
"AT5G52370",,"AT1G59840_P2",
"AT3G06730",,"AT1G08110_P3",
"AT1G72645",,"AT3G24840_P5",
"AT2G45690",,"AT5G60260_P1",
"AT1G71970",,"AT4G38430_P1",
"AT3G05180",,"AT3G06440_P1",
"AT5G14260",,"AT5G11420_JS2",
"AT1G62810",,"AT4G05020_ID2",
"AT4G38280",,"AT4G11900_P7",
"AT5G64667",,"AT5G12390_P1",
"AT1G09575",,"AT5G16540_P1",
"AT1G63150",,"AT4G18230.1",
"AT5G51110",,"AT1G21320_P3",
"AT2G16990",,"AT5G52010_P1",
"AT2G06520",,"AT2G40085_P1",
"AT2G45360",,"AT5G54290.1",
"AT4G01690",,"AT4G04200_s1",
"AT5G15750",,"AT1G44120.1",
"AT1G04430",,"AT3G49670_P1",
"AT3G23080",,"AT3G18770_P1",
"AT4G01020",,"AT4G25910_ID4",
"AT5G24000",,"AT4G34135_P1",
"AT5G20600",,"AT2G23390_P1",
"AT2G30580",,"AT4G38400_P1",
"AT1G76450",,"AT3G52380.1",
"AT2G31830",,"AT3G10010_P2",
"AT1G12330",,"AT3G29310_P1",
"AT1G76590",,"AT2G26670_P1",
"AT2G42190",,"AT2G38970_P1",
"AT4G16260",,"AT2G37200_P2",
"AT5G01715",,"AT2G46660_P1",
"AT5G04880",,"AT4G34090_P1",
"AT2G28110",,"AT1G30530_P1",
"AT3G16420",,"AT1G55310_ID3",
"AT5G63530",,"AT1G80640_P1",
"AT1G06640",,"AT4G25910_P1",
"AT4G02820",,"AT3G01980_P5",
"AT4G18230",,"AT4G11670_P3",
"AT3G29185",,"AT1G64160_P1",
"AT4G39920",,"AT1G49630_P2",
"AT1G21540",,"AT3G07500_P1",
"AT2G36980",,"AT3G52155.1",
"AT4G21930",,"AT2G34860_P1",
"AT2G20890",,"AT5G65760_P1",
"AT3G22660",,"AT4G23630_s1",
"AT1G67460",,"AT4G24790_P2",
"AT4G14630",,"AT5G10150_P1",
"AT2G21830",,"AT1G52230_P1",
"AT1G18910",,"AT1G51860_s3",
"AT3G50260",,"AT2G35780_P1",
"AT5G16940",,"AT5G59580_P1",
"AT3G01930",,"AT3G17840_P1",
"AT1G53210",,"AT4G01535.1",
"AT5G52110",,"AT1G76405_P2",
"AT3G54050",,"AT1G67850_s2",
"AT3G55410",,"AT5G28360_JS1",
"AT2G14860",,"AT1G14330_P1",
"AT1G71460",,"AT2G26340_P1",
"AT5G14660",,"AT1G56140_JC2",
"AT2G38400",,"AT5G01732.1",
"AT1G65610",,"AT1G70830.1",
"AT5G49740",,"AT4G35950_c1",
"AT4G29400",,"AT5G51410_P1",
"AT4G31040",,"AT5G43100_JS3",
"AT1G71360",,"AT4G08510_P1",
"AT5G03030",,"AT2G39930_ID4",
"AT2G46495",,"AT1G06830_P1",
"AT2G43370",,"AT1G70185.1",
"AT2G29090",,"AT3G17670_P1",
"AT1G76560",,"AT5G01225_P1",
"AT3G01060",,"AT3G54050_P1",
"AT1G24095",,"AT4G02680_P1",
"AT4G22540",,"AT1G51100_P1",
"AT5G41755",,"AT1G51400.1",
"AT4G27950",,"AT4G30620.1",
"AT3G14210",,"AT5G45130_P2",
"AT3G52072",,"AT5G41870.1",
"AT1G04710",,"AT5G37360_P1",
"AT2G02340",,"AT2G43535_P1",
"AT1G50732",,"AT3G02040.1",
"AT1G15215",,"AT1G18060_P1",
"AT3G51790",,"AT4G19640_P1",
"AT5G05480",,"AT3G20120_P3",
"AT5G15010",,"AT5G62840_P1",
"AT5G28610",,"AT5G22220_P2",
"AT1G61100",,"AT1G25220.2",
"AT3G52180",,"AT4G05020_P1",
"AT4G27610",,"AT3G05625_P1",
"AT4G39980",,"AT1G48420_s1",
"AT3G22210",,"AT4G25340_P1",
"AT2G42240",,"AT1G02300_s1",
"AT4G03070",,"AT1G16410_P1",
"AT1G68220",,"AT1G76590_P1",
"AT3G28860",,"AT1G01430_ID2",
"AT4G24760",,"AT1G74020_P1",
"AT3G03180",,"AT5G40830_P1",
"AT2G47190",,"AT4G01575.1",
"AT1G02900",,"AT2G35960_P1",
"AT5G04490",,"AT1G48240_P1",
"AT2G42450",,"AT5G67150_P1",
"AT5G37290",,"AT1G28440_P1",
"AT1G05860",,"AT5G47380_P4",
"AT3G12400",,"AT5G28610_P1",
"AT3G61550",,"AT2G44480_P3",
"AT5G59020",,"AT5G59130_s4",
"AT1G69420",,"AT5G55230_P1",
"AT1G49880",,"AT3G14210_P1",
"AT1G61960",,"AT3G45290_P1",
"AT1G60790",,"AT2G18735.1",
"AT1G72190",,"AT4G11070_P1",
"AT1G03870",,"AT4G22990_P2",
"AT5G66570",,"AT3G04710_P2",
"AT4G34980",,"AT5G37490_P1",
"AT5G11690",,"AT4G34900_JC5",
"AT1G27150",,"AT5G44565_c1",
"AT4G30580",,"AT2G26390_P1",
"AT2G41950",,"AT4G24290.1",
"AT4G01740",,"AT1G29700_P1",
"AT4G29060",,"AT4G21280_P1",
"AT3G02400",,"AT3G59780_s2",
"AT1G18060",,"AT5G17600_P1",
"AT5G23690",,"AT5G03420_P1",
